account_name,username,created_at,tweet,retweets,likes,cleaned_text,casefolded_text,tokenized_text,filtered_text,stemmed_text,processed_sentence,polarity
KawalPemilu,@KawalPemilu_org,2024-02-08T04:55:06.000Z,"Takut ga boleh foto di TPS? Boleh kok! 

Sesuai peraturan PKPU no 25/2023 pasal 59, setelah penghitungan suara, KPPS wajib memberi waktu untuk publik mengambil foto C hasil. 
@KPU_ID
 

Kawal suara kamu dengan unggah foto C Hasil hal 2 ke http://kawalpemilu.org ! ",711,878,"Takut ga boleh foto di TPS Boleh kok   Sesuai peraturan PKPU no  pasal  setelah penghitungan suara KPPS wajib memberi waktu untuk publik mengambil foto C hasil  Kawal suara kamu dengan unggah foto C Hasil hal  ke","takut ga boleh foto di tps boleh kok   sesuai peraturan pkpu no  pasal  setelah penghitungan suara kpps wajib memberi waktu untuk publik mengambil foto c hasil  kawal suara kamu dengan unggah foto c hasil hal  ke","['takut', 'ga', 'boleh', 'foto', 'di', 'tps', 'boleh', 'kok', 'sesuai', 'peraturan', 'pkpu', 'no', 'pasal', 'setelah', 'penghitungan', 'suara', 'kpps', 'wajib', 'memberi', 'waktu', 'untuk', 'publik', 'mengambil', 'foto', 'c', 'hasil', 'kawal', 'suara', 'kamu', 'dengan', 'unggah', 'foto', 'c', 'hasil', 'hal', 'ke']","['takut', 'ga', 'foto', 'tps', 'sesuai', 'peraturan', 'pkpu', 'no', 'pasal', 'penghitungan', 'suara', 'kpps', 'wajib', 'publik', 'mengambil', 'foto', 'c', 'hasil', 'kawal', 'suara', 'unggah', 'foto', 'c', 'hasil']","['takut', 'ga', 'foto', 'tps', 'sesuai', 'atur', 'pkpu', 'no', 'pasal', 'hitung', 'suara', 'kpps', 'wajib', 'publik', 'ambil', 'foto', 'c', 'hasil', 'kawal', 'suara', 'unggah', 'foto', 'c', 'hasil']",takut ga foto tps sesuai atur pkpu no pasal hitung suara kpps wajib publik ambil foto c hasil kawal suara unggah foto c hasil,Positive
KawalPemilu,@KawalPemilu_org,2024-02-08T03:30:46.000Z,"Jadi foto CHasil hal 2 itu boleh dan ada di peraturannya ya, tuips. Seandainya ada petugas TPS yang melarang, tunjukkan saja peraturan 
@KPU_ID
 ini ",107,152,"Jadi foto CHasil hal  itu boleh dan ada di peraturannya ya tuips Seandainya ada petugas TPS yang melarang tunjukkan saja peraturan  ini","jadi foto chasil hal  itu boleh dan ada di peraturannya ya tuips seandainya ada petugas tps yang melarang tunjukkan saja peraturan  ini","['jadi', 'foto', 'chasil', 'hal', 'itu', 'boleh', 'dan', 'ada', 'di', 'peraturannya', 'ya', 'tuips', 'seandainya', 'ada', 'petugas', 'tps', 'yang', 'melarang', 'tunjukkan', 'saja', 'peraturan', 'ini']","['foto', 'chasil', 'peraturannya', 'ya', 'tuips', 'seandainya', 'petugas', 'tps', 'melarang', 'tunjukkan', 'peraturan']","['foto', 'chasil', 'atur', 'ya', 'tuips', 'anda', 'tugas', 'tps', 'larang', 'tunjuk', 'atur']",foto chasil atur ya tuips anda tugas tps larang tunjuk atur,Positive
KawalPemilu,@KawalPemilu_org,2024-02-08T03:25:25.000Z,Sila cek pinned twit kami juga ya.,12,29,Sila cek pinned twit kami juga ya,sila cek pinned twit kami juga ya,"['sila', 'cek', 'pinned', 'twit', 'kami', 'juga', 'ya']","['sila', 'cek', 'pinned', 'twit', 'ya']","['sila', 'cek', 'pinned', 'twit', 'ya']",sila cek pinned twit ya,Negative
KawalPemilu,@KawalPemilu_org,2024-02-08T01:55:56.000Z,"Membalas 
@uniq_le
 dan 
@ainunnajib",2,7,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-07T10:28:38.000Z,"Foto, lalu Unggah-Tulis-Kirim (UTK) di http://kawalpemilu.org! 

Yuk tuips, juga Gen Z yang akan memilih pertama kali nih, kalian mau terus kawal suara kalian sendiri? #KPUbukaChasil 

Cekidot video simulasi UTK di platform KP ini ya:",81,133,"Foto lalu UnggahTulisKirim UTK di    Yuk tuips juga Gen Z yang akan memilih pertama kali nih kalian mau terus kawal suara kalian sendiri    Cekidot video simulasi UTK di platform KP ini ya","foto lalu unggahtuliskirim utk di    yuk tuips juga gen z yang akan memilih pertama kali nih kalian mau terus kawal suara kalian sendiri    cekidot video simulasi utk di platform kp ini ya","['foto', 'lalu', 'unggahtuliskirim', 'utk', 'di', 'yuk', 'tuips', 'juga', 'gen', 'z', 'yang', 'akan', 'memilih', 'pertama', 'kali', 'nih', 'kalian', 'mau', 'terus', 'kawal', 'suara', 'kalian', 'sendiri', 'cekidot', 'video', 'simulasi', 'utk', 'di', 'platform', 'kp', 'ini', 'ya']","['foto', 'unggahtuliskirim', 'utk', 'yuk', 'tuips', 'gen', 'z', 'memilih', 'kali', 'nih', 'kawal', 'suara', 'cekidot', 'video', 'simulasi', 'utk', 'platform', 'kp', 'ya']","['foto', 'unggahtuliskirim', 'utk', 'yuk', 'tuips', 'gen', 'z', 'pilih', 'kali', 'nih', 'kawal', 'suara', 'cekidot', 'video', 'simulasi', 'utk', 'platform', 'kp', 'ya']",foto unggahtuliskirim utk yuk tuips gen z pilih kali nih kawal suara cekidot video simulasi utk platform kp ya,Negative
KawalPemilu,@KawalPemilu_org,2024-02-07T10:15:45.000Z,"Membalas 
@4nggaDPutra",,1,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-07T09:51:36.000Z,"Membalas 
@tunjungutomo
 dan 
@ainunnajib",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-07T09:49:49.000Z,"Membalas 
@cuuppyy
 dan 
@sysbraykr",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-07T09:48:50.000Z,"Boleh banget! MinKa tambahin ya: platform web-based KP ini terbuka buat siapa saja, yg sdh jadi relawan / kontributor di aplikasi kawal/jaga/saksi suara manapun, yg timsesnya partai, petugas KPPPS, Gen Z yg baru nyoblos pertama.. yuk welcome bat! ",10,21,Boleh banget MinKa tambahin ya platform webbased KP ini terbuka buat siapa saja yg sdh jadi relawan  kontributor di aplikasi kawaljagasaksi suara manapun yg timsesnya partai petugas KPPPS Gen Z yg baru nyoblos pertama yuk welcome bat,boleh banget minka tambahin ya platform webbased kp ini terbuka buat siapa saja yg sdh jadi relawan  kontributor di aplikasi kawaljagasaksi suara manapun yg timsesnya partai petugas kppps gen z yg baru nyoblos pertama yuk welcome bat,"['boleh', 'banget', 'minka', 'tambahin', 'ya', 'platform', 'webbased', 'kp', 'ini', 'terbuka', 'buat', 'siapa', 'saja', 'yg', 'sdh', 'jadi', 'relawan', 'kontributor', 'di', 'aplikasi', 'kawaljagasaksi', 'suara', 'manapun', 'yg', 'timsesnya', 'partai', 'petugas', 'kppps', 'gen', 'z', 'yg', 'baru', 'nyoblos', 'pertama', 'yuk', 'welcome', 'bat']","['banget', 'minka', 'tambahin', 'ya', 'platform', 'webbased', 'kp', 'terbuka', 'yg', 'sdh', 'relawan', 'kontributor', 'aplikasi', 'kawaljagasaksi', 'suara', 'manapun', 'yg', 'timsesnya', 'partai', 'petugas', 'kppps', 'gen', 'z', 'yg', 'nyoblos', 'yuk', 'welcome', 'bat']","['banget', 'minka', 'tambahin', 'ya', 'platform', 'webbased', 'kp', 'buka', 'yg', 'sdh', 'rawan', 'kontributor', 'aplikasi', 'kawaljagasaksi', 'suara', 'mana', 'yg', 'timsesnya', 'partai', 'tugas', 'kppps', 'gen', 'z', 'yg', 'nyoblos', 'yuk', 'welcome', 'bat']",banget minka tambahin ya platform webbased kp buka yg sdh rawan kontributor aplikasi kawaljagasaksi suara mana yg timsesnya partai tugas kppps gen z yg nyoblos yuk welcome bat,Negative
KawalPemilu,@KawalPemilu_org,2024-02-07T09:41:38.000Z,"Makasih mas, testnya langsung di website kami ya: http://kawalpemilu.org (monggo langsung click, cus) 

Kalo di X bikin MinKa laper pengen batagor juga ",2,4,"Makasih mas testnya langsung di website kami ya  monggo langsung click cus   Kalo di X bikin MinKa laper pengen batagor juga","makasih mas testnya langsung di website kami ya  monggo langsung click cus   kalo di x bikin minka laper pengen batagor juga","['makasih', 'mas', 'testnya', 'langsung', 'di', 'website', 'kami', 'ya', 'monggo', 'langsung', 'click', 'cus', 'kalo', 'di', 'x', 'bikin', 'minka', 'laper', 'pengen', 'batagor', 'juga']","['makasih', 'mas', 'testnya', 'langsung', 'website', 'ya', 'monggo', 'langsung', 'click', 'cus', 'kalo', 'x', 'bikin', 'minka', 'laper', 'pengen', 'batagor']","['makasih', 'mas', 'testnya', 'langsung', 'website', 'ya', 'monggo', 'langsung', 'click', 'cus', 'kalo', 'x', 'bikin', 'minka', 'laper', 'ken', 'batagor']",makasih mas testnya langsung website ya monggo langsung click cus kalo x bikin minka laper ken batagor,Positive
KawalPemilu,@KawalPemilu_org,2024-02-07T09:36:50.000Z,"Membalas 
@adhinovth
 @aniesmania
 dan 
@ainunnajib",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-07T09:35:38.000Z,"Bisa banget dan kudu  platform ini terbuka buat semua orang yang mau memastikan suara kalian bener2 terkawal dengan baik, jadi selesai penghitungan suara di TPS masing2, foto C Hasil hal 2 yg dipampangkan trus unggah-tulis-kirim di http://kawalpemilu.org ",5,6,Bisa banget dan kudu  platform ini terbuka buat semua orang yang mau memastikan suara kalian bener terkawal dengan baik jadi selesai penghitungan suara di TPS masing foto C Hasil hal  yg dipampangkan trus unggahtuliskirim di,bisa banget dan kudu  platform ini terbuka buat semua orang yang mau memastikan suara kalian bener terkawal dengan baik jadi selesai penghitungan suara di tps masing foto c hasil hal  yg dipampangkan trus unggahtuliskirim di,"['bisa', 'banget', 'dan', 'kudu', 'platform', 'ini', 'terbuka', 'buat', 'semua', 'orang', 'yang', 'mau', 'memastikan', 'suara', 'kalian', 'bener', 'terkawal', 'dengan', 'baik', 'jadi', 'selesai', 'penghitungan', 'suara', 'di', 'tps', 'masing', 'foto', 'c', 'hasil', 'hal', 'yg', 'dipampangkan', 'trus', 'unggahtuliskirim', 'di']","['banget', 'kudu', 'platform', 'terbuka', 'orang', 'suara', 'bener', 'terkawal', 'selesai', 'penghitungan', 'suara', 'tps', 'foto', 'c', 'hasil', 'yg', 'dipampangkan', 'trus', 'unggahtuliskirim']","['banget', 'kudu', 'platform', 'buka', 'orang', 'suara', 'bener', 'kawal', 'selesai', 'hitung', 'suara', 'tps', 'foto', 'c', 'hasil', 'yg', 'pampang', 'trus', 'unggahtuliskirim']",banget kudu platform buka orang suara bener kawal selesai hitung suara tps foto c hasil yg pampang trus unggahtuliskirim,Positive
KawalPemilu,@KawalPemilu_org,2024-02-07T09:23:40.000Z,"Insya Allah. Salah satu dari Pandawa 5 di tahun 2014 masih oversee design platform kami memastikan security-nya mumpuni tentunya. 

Thank you juga untuk yang test sistem kami: 
@sysbraykr
   ",21,55,"Insya Allah Salah satu dari Pandawa  di tahun  masih oversee design platform kami memastikan securitynya mumpuni tentunya   Thank you juga untuk yang test sistem kami ","insya allah salah satu dari pandawa  di tahun  masih oversee design platform kami memastikan securitynya mumpuni tentunya   thank you juga untuk yang test sistem kami ","['insya', 'allah', 'salah', 'satu', 'dari', 'pandawa', 'di', 'tahun', 'masih', 'oversee', 'design', 'platform', 'kami', 'memastikan', 'securitynya', 'mumpuni', 'tentunya', 'thank', 'you', 'juga', 'untuk', 'yang', 'test', 'sistem', 'kami']","['insya', 'allah', 'salah', 'pandawa', 'oversee', 'design', 'platform', 'securitynya', 'mumpuni', 'thank', 'you', 'test', 'sistem']","['insya', 'allah', 'salah', 'pandawa', 'oversee', 'design', 'platform', 'securitynya', 'mumpuni', 'thank', 'you', 'test', 'sistem']",insya allah salah pandawa oversee design platform securitynya mumpuni thank you test sistem,Negative
KawalPemilu,@KawalPemilu_org,2024-02-07T07:00:29.000Z,"Terima kasih sudah mencoba! Silakan tuips, http://kawalpemilu.org sudah bisa dicoba / trial, foto (yg aman) & coba unggah. Sesi trial hingga 12 Feb setelah itu kami bersihkan lagi agar siap digunakan tgl 14 Februari oleh kalian semua.",5,7,Terima kasih sudah mencoba Silakan tuips  sudah bisa dicoba  trial foto yg aman  coba unggah Sesi trial hingga  Feb setelah itu kami bersihkan lagi agar siap digunakan tgl  Februari oleh kalian semua,terima kasih sudah mencoba silakan tuips  sudah bisa dicoba  trial foto yg aman  coba unggah sesi trial hingga  feb setelah itu kami bersihkan lagi agar siap digunakan tgl  februari oleh kalian semua,"['terima', 'kasih', 'sudah', 'mencoba', 'silakan', 'tuips', 'sudah', 'bisa', 'dicoba', 'trial', 'foto', 'yg', 'aman', 'coba', 'unggah', 'sesi', 'trial', 'hingga', 'feb', 'setelah', 'itu', 'kami', 'bersihkan', 'lagi', 'agar', 'siap', 'digunakan', 'tgl', 'februari', 'oleh', 'kalian', 'semua']","['terima', 'kasih', 'mencoba', 'silakan', 'tuips', 'dicoba', 'trial', 'foto', 'yg', 'aman', 'coba', 'unggah', 'sesi', 'trial', 'feb', 'bersihkan', 'tgl', 'februari']","['terima', 'kasih', 'coba', 'sila', 'tuips', 'coba', 'trial', 'foto', 'yg', 'aman', 'coba', 'unggah', 'sesi', 'trial', 'feb', 'sih', 'tgl', 'februari']",terima kasih coba sila tuips coba trial foto yg aman coba unggah sesi trial feb sih tgl februari,Positive
KawalPemilu,@KawalPemilu_org,2024-02-07T06:57:18.000Z,"Membalas 
@tepig_pignite
 dan 
@Dennysiregar7",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-07T06:51:58.000Z,"Terima kasih bang 
@Dennysiregar7
. Yuk setiap pemilih, petugas, pengawas, setiap orang yang hadir di TPS dapat foto hal 2 CHasil dan unggah ke http://kawalpemilu.org ya!",9,13,"Terima kasih bang   Yuk setiap pemilih petugas pengawas setiap orang yang hadir di TPS dapat foto hal  CHasil dan unggah ke  ya","terima kasih bang   yuk setiap pemilih petugas pengawas setiap orang yang hadir di tps dapat foto hal  chasil dan unggah ke  ya","['terima', 'kasih', 'bang', 'yuk', 'setiap', 'pemilih', 'petugas', 'pengawas', 'setiap', 'orang', 'yang', 'hadir', 'di', 'tps', 'dapat', 'foto', 'hal', 'chasil', 'dan', 'unggah', 'ke', 'ya']","['terima', 'kasih', 'bang', 'yuk', 'pemilih', 'petugas', 'pengawas', 'orang', 'hadir', 'tps', 'foto', 'chasil', 'unggah', 'ya']","['terima', 'kasih', 'bang', 'yuk', 'pilih', 'tugas', 'awas', 'orang', 'hadir', 'tps', 'foto', 'chasil', 'unggah', 'ya']",terima kasih bang yuk pilih tugas awas orang hadir tps foto chasil unggah ya,Negative
KawalPemilu,@KawalPemilu_org,2024-02-07T06:44:33.000Z,"Yuk, http://kawalpemilu.org ini platform terbuka untuk semua orang, setiap orang bisa unggah-tulis-kirim ya! Jadi 14 Feb tungguin di TPS masing2 lalu foto hal 2 CHasil yg dipampangkan ya (yg salinan jg boleh tapi better yg terpampang)  & meluncur ke http://kawalpemilu.org ya…
Tampilkan lebih banyak",10,22,"Yuk  ini platform terbuka untuk semua orang setiap orang bisa unggahtuliskirim ya Jadi  Feb tungguin di TPS masing lalu foto hal  CHasil yg dipampangkan ya yg salinan jg boleh tapi better yg terpampang   meluncur ke  ya Tampilkan lebih banyak","yuk  ini platform terbuka untuk semua orang setiap orang bisa unggahtuliskirim ya jadi  feb tungguin di tps masing lalu foto hal  chasil yg dipampangkan ya yg salinan jg boleh tapi better yg terpampang   meluncur ke  ya tampilkan lebih banyak","['yuk', 'ini', 'platform', 'terbuka', 'untuk', 'semua', 'orang', 'setiap', 'orang', 'bisa', 'unggahtuliskirim', 'ya', 'jadi', 'feb', 'tungguin', 'di', 'tps', 'masing', 'lalu', 'foto', 'hal', 'chasil', 'yg', 'dipampangkan', 'ya', 'yg', 'salinan', 'jg', 'boleh', 'tapi', 'better', 'yg', 'terpampang', 'meluncur', 'ke', 'ya', 'tampilkan', 'lebih', 'banyak']","['yuk', 'platform', 'terbuka', 'orang', 'orang', 'unggahtuliskirim', 'ya', 'feb', 'tungguin', 'tps', 'foto', 'chasil', 'yg', 'dipampangkan', 'ya', 'yg', 'salinan', 'jg', 'better', 'yg', 'terpampang', 'meluncur', 'ya', 'tampilkan']","['yuk', 'platform', 'buka', 'orang', 'orang', 'unggahtuliskirim', 'ya', 'feb', 'tungguin', 'tps', 'foto', 'chasil', 'yg', 'pampang', 'ya', 'yg', 'salin', 'jg', 'better', 'yg', 'pampang', 'luncur', 'ya', 'tampil']",yuk platform buka orang orang unggahtuliskirim ya feb tungguin tps foto chasil yg pampang ya yg salin jg better yg pampang luncur ya tampil,Positive
KawalPemilu,@KawalPemilu_org,2024-02-07T06:34:33.000Z,"Terima kasih  yuk rame-rame semua cobain unggah foto (yang aman ya), tulis, kirim di http://kawalpemilu.org sebagai latihan / simulasi sebelum nanti bisa digunakan di hari pencoblosan 14 Feb ya",4,10,Terima kasih  yuk ramerame semua cobain unggah foto yang aman ya tulis kirim di  sebagai latihan  simulasi sebelum nanti bisa digunakan di hari pencoblosan  Feb ya,terima kasih  yuk ramerame semua cobain unggah foto yang aman ya tulis kirim di  sebagai latihan  simulasi sebelum nanti bisa digunakan di hari pencoblosan  feb ya,"['terima', 'kasih', 'yuk', 'ramerame', 'semua', 'cobain', 'unggah', 'foto', 'yang', 'aman', 'ya', 'tulis', 'kirim', 'di', 'sebagai', 'latihan', 'simulasi', 'sebelum', 'nanti', 'bisa', 'digunakan', 'di', 'hari', 'pencoblosan', 'feb', 'ya']","['terima', 'kasih', 'yuk', 'ramerame', 'cobain', 'unggah', 'foto', 'aman', 'ya', 'tulis', 'kirim', 'latihan', 'simulasi', 'pencoblosan', 'feb', 'ya']","['terima', 'kasih', 'yuk', 'ramerame', 'cobain', 'unggah', 'foto', 'aman', 'ya', 'tulis', 'kirim', 'latih', 'simulasi', 'coblos', 'feb', 'ya']",terima kasih yuk ramerame cobain unggah foto aman ya tulis kirim latih simulasi coblos feb ya,Negative
KawalPemilu,@KawalPemilu_org,2024-02-07T05:48:20.000Z,"Terima kasih koh 
@edwardsuhadi
 yang selalu siap sedia dukung relawan Kawal, saat PEMILU & juga respon COVID kemarin ",2,6,"Terima kasih koh  yang selalu siap sedia dukung relawan Kawal saat PEMILU  juga respon COVID kemarin","terima kasih koh  yang selalu siap sedia dukung relawan kawal saat pemilu  juga respon covid kemarin","['terima', 'kasih', 'koh', 'yang', 'selalu', 'siap', 'sedia', 'dukung', 'relawan', 'kawal', 'saat', 'pemilu', 'juga', 'respon', 'covid', 'kemarin']","['terima', 'kasih', 'koh', 'sedia', 'dukung', 'relawan', 'kawal', 'pemilu', 'respon', 'covid', 'kemarin']","['terima', 'kasih', 'koh', 'sedia', 'dukung', 'rawan', 'kawal', 'milu', 'respon', 'covid', 'kemarin']",terima kasih koh sedia dukung rawan kawal milu respon covid kemarin,Positive
KawalPemilu,@KawalPemilu_org,2024-02-07T05:45:43.000Z,Hatur nuhun - cc ke relawan KP yang bikin kilat ,2,2,Hatur nuhun  cc ke relawan KP yang bikin kilat,hatur nuhun  cc ke relawan kp yang bikin kilat,"['hatur', 'nuhun', 'cc', 'ke', 'relawan', 'kp', 'yang', 'bikin', 'kilat']","['hatur', 'nuhun', 'cc', 'relawan', 'kp', 'bikin', 'kilat']","['hatur', 'nuhun', 'cc', 'rawan', 'kp', 'bikin', 'kilat']",hatur nuhun cc rawan kp bikin kilat,Negative
KawalPemilu,@KawalPemilu_org,2024-02-07T05:42:16.000Z,Situs http://KawalPemilu.org sudah bisa digunakan untuk uji coba hingga 12 Februari (sblm kami bersihkan lagi untuk persiapan penghitungan saat PEMILU mulai). Sila coba2 foto (yang aman ya) dan unggah ke website utk membiasakan diri dgn sistemnya. Mudah sekali kok,3,6,Situs  sudah bisa digunakan untuk uji coba hingga  Februari sblm kami bersihkan lagi untuk persiapan penghitungan saat PEMILU mulai Sila coba foto yang aman ya dan unggah ke website utk membiasakan diri dgn sistemnya Mudah sekali kok,situs  sudah bisa digunakan untuk uji coba hingga  februari sblm kami bersihkan lagi untuk persiapan penghitungan saat pemilu mulai sila coba foto yang aman ya dan unggah ke website utk membiasakan diri dgn sistemnya mudah sekali kok,"['situs', 'sudah', 'bisa', 'digunakan', 'untuk', 'uji', 'coba', 'hingga', 'februari', 'sblm', 'kami', 'bersihkan', 'lagi', 'untuk', 'persiapan', 'penghitungan', 'saat', 'pemilu', 'mulai', 'sila', 'coba', 'foto', 'yang', 'aman', 'ya', 'dan', 'unggah', 'ke', 'website', 'utk', 'membiasakan', 'diri', 'dgn', 'sistemnya', 'mudah', 'sekali', 'kok']","['situs', 'uji', 'coba', 'februari', 'sblm', 'bersihkan', 'persiapan', 'penghitungan', 'pemilu', 'sila', 'coba', 'foto', 'aman', 'ya', 'unggah', 'website', 'utk', 'membiasakan', 'dgn', 'sistemnya', 'mudah']","['situs', 'uji', 'coba', 'februari', 'sblm', 'sih', 'siap', 'hitung', 'milu', 'sila', 'coba', 'foto', 'aman', 'ya', 'unggah', 'website', 'utk', 'biasa', 'dgn', 'sistem', 'mudah']",situs uji coba februari sblm sih siap hitung milu sila coba foto aman ya unggah website utk biasa dgn sistem mudah,Positive
KawalPemilu,@KawalPemilu_org,2024-02-07T05:19:48.000Z,"Yang punya masyarakat Indonesia 
Jawaban serius:
http://KawalPemilu.org adalah proyek urun daya (crowdsourcing) yang didirikan netizen prodata Indonesia pada tahun 2014. Tujuannya adalah untuk menjaga suara rakyat dalam PEMILU melalui penggunaan teknologi yang memungkinkan…
Tampilkan lebih banyak",26,54,"Yang punya masyarakat Indonesia  Jawaban serius  adalah proyek urun daya crowdsourcing yang didirikan netizen prodata Indonesia pada tahun  Tujuannya adalah untuk menjaga suara rakyat dalam PEMILU melalui penggunaan teknologi yang memungkinkan Tampilkan lebih banyak","yang punya masyarakat indonesia  jawaban serius  adalah proyek urun daya crowdsourcing yang didirikan netizen prodata indonesia pada tahun  tujuannya adalah untuk menjaga suara rakyat dalam pemilu melalui penggunaan teknologi yang memungkinkan tampilkan lebih banyak","['yang', 'punya', 'masyarakat', 'indonesia', 'jawaban', 'serius', 'adalah', 'proyek', 'urun', 'daya', 'crowdsourcing', 'yang', 'didirikan', 'netizen', 'prodata', 'indonesia', 'pada', 'tahun', 'tujuannya', 'adalah', 'untuk', 'menjaga', 'suara', 'rakyat', 'dalam', 'pemilu', 'melalui', 'penggunaan', 'teknologi', 'yang', 'memungkinkan', 'tampilkan', 'lebih', 'banyak']","['masyarakat', 'indonesia', 'serius', 'proyek', 'urun', 'daya', 'crowdsourcing', 'didirikan', 'netizen', 'prodata', 'indonesia', 'tujuannya', 'menjaga', 'suara', 'rakyat', 'pemilu', 'penggunaan', 'teknologi', 'tampilkan']","['masyarakat', 'indonesia', 'serius', 'proyek', 'urun', 'daya', 'crowdsourcing', 'diri', 'netizen', 'prodata', 'indonesia', 'tuju', 'jaga', 'suara', 'rakyat', 'milu', 'guna', 'teknologi', 'tampil']",masyarakat indonesia serius proyek urun daya crowdsourcing diri netizen prodata indonesia tuju jaga suara rakyat milu guna teknologi tampil,Positive
