username,handle,postDate,responding,retweets,likes
Wo2 Anis win Ind dikuasai aseng orba & radikal,@Ganjar_Andika08,2023-09-10T08:13:07.000Z,"Emang salah nya sholat di share 
Dimana 
Bukan kampanye cuma sholat kok
Ada kata2  kampanys ga? 
Provokator sj
Maaf dibayar brp ama gendruwo 
Ko jd bunglon 
@adearmando61
 ",1.0,5
𝕴𝖓𝖎𝖘𝖎𝖆𝖑 𝕬,@adri_7i,2023-09-10T08:13:07.000Z,"Replying to 
@AyamSegar3",,
Yohanes Lingge,@lingge_yohanes,2023-09-10T08:12:54.000Z,"Replying to 
@tvOneNews",,
Dewi Irawan,@dewiirawan13,2023-09-10T08:12:52.000Z,"Replying to 
@muchlis_ar
 and 
@CNNIndonesia",,1
sin chan,@sin2023chan,2023-09-10T08:11:18.000Z,"Replying to 
@sin2023chan
 @HusinShihab
 and 
@GunRomli",,
AKI ODED,@DeddyKusdedi3,2023-09-10T08:10:50.000Z,"Replying to 
@AndiSinulingga",,
sin chan,@sin2023chan,2023-09-10T08:10:12.000Z,"Replying to 
@HusinShihab
 and 
@GunRomli",,
Andi Sinulingga,@AndiSinulingga,2023-09-10T08:09:23.000Z,Iklan atau kampanye politik?,18.0,29
abi mantrana,@abimantrana56,2023-09-10T08:09:18.000Z,"Antisipasi atas potensi bakal bermunculannya kampanye hitam dan politik identitas mesti dilakukan sedari awal.
Apabila tidak, akibatnya cukup Fatal, karena justru akan menciptakan polarisasi dan pembelahan.",,
abi mantrana,@abimantrana56,2023-09-10T08:09:13.000Z,"Antisipasi atas potensi bakal bermunculannya kampanye hitam dan politik identitas mesti dilakukan sedari awal.
Apabila tidak, akibatnya cukup Fatal, karena justru akan menciptakan polarisasi dan pembelahan.",,
Kompasiana,@kompasiana,2023-09-10T08:06:35.000Z,Kesalahan Fatal Kampanye di Media Sosial Bakal Calon Presiden,,
tvOnenews,@tvOneNews,2023-09-10T08:06:35.000Z,"Ambil Ide Dari Layar Tancap, PDIP Siapkan 38 Mobil Bioskop Untuk Kampanye",,3
Bang Kriwil,@BangBang81440,2023-09-10T08:06:18.000Z,"Replying to 
@adearmando61",,
Oka,@NamoAryatara,2023-09-10T08:06:16.000Z,"Replying to 
@yunantyo_yas
 @GusdurianSMG
 and 
@GUSDURians",,
Dira Wirawan,@wirawan_dira,2023-09-10T08:05:01.000Z,"kalau mengerahkan pesawat tempur bukan kampanye ya om, dasar otak sudah konslet",,
Jay_ais007,@jay_ais007,2023-09-10T08:04:11.000Z,"Replying to 
@merapi111
 and 
@KakekHalal",,
Lai,@LaingenLisa,2023-09-10T08:04:07.000Z,"Janji kampanye asal jeplak,,,",1.0,1
Bashu,@Bashu2950331,2023-09-10T08:04:06.000Z,"Replying to 
@dAsalbantani
 and 
@adearmando61",1.0,2
Irfan Azzah,@irfanov2,2023-09-10T08:03:13.000Z,"Replying to 
@Yom_N_Friends",,
Irfan Azzah,@irfanov2,2023-09-10T08:01:37.000Z,"Replying to 
@ekowboy2",,
Habib Al-Nyinyiri Al-Bacoti,@nyinyirsedunia,2023-09-10T07:59:29.000Z,"Replying to 
@tvOneNews",,
Keparat,@Dhanidjafar,2023-09-10T07:59:15.000Z,"Replying to 
@ruhutsitompul",,
𝓃𝒶𝓎ִ ࣪𖤐‧₊˚ WTS PC BTS JIMIN JK SUGA,@agnaychan,2023-09-10T07:58:52.000Z,my parents lagi kampanye ke rakyatnya ,,
Wo2 Anis win Ind dikuasai aseng orba & radikal,@Ganjar_Andika08,2023-09-10T07:58:36.000Z,"Replying to 
@Dony_YNWA
 and 
@ganjarpranowo",,
,@mooniyy,2023-09-10T07:57:51.000Z,"Replying to 
@TwitKoko2
 and 
@NephilaXmus",,
DwiOktariyadi,@dwioktariyadi,2023-09-10T07:55:15.000Z,"Replying to 
@Muhadjir_M
 @DPP_PKB
 and 
@PDemokrat",,3
yubi #MOVING,@kmilfsfilm,2023-09-10T07:54:57.000Z,"Replying to 
@boskripiks
 and 
@kdrama_menfess",,
Amri Nugroho,@AmriNugroho_Mba,2023-09-10T07:54:10.000Z,"Berita nasional dihebohkan oleh aktivitas capres hadir diadzan televisi mengakibatkan banyak dikritisi publik.
 
Akhirnya, dilevel peribadatan pun di framing seakan sholeh hanya untuk kampanye

Berwudhu, Sholat & bersujud tp tdak hadir ketundukan pada Tuhan di dlm tingkah lakunya",,
#PembualNdeso,@pembualndeso,2023-09-10T07:53:44.000Z,"Replying to 
@datuakrajoangek",,
MK Chan,@mkurnia1,2023-09-10T07:52:59.000Z,"Replying to 
@KakekHalal",,1
Iva,@Twitkustik,2023-09-10T07:52:32.000Z,"Replying to 
@CakKhum",,
pelestrini,@DiptraD,2023-09-10T07:51:04.000Z,"Replying to 
@tvOneNews",,1
Rajendra,@harrispradana_,2023-09-10T07:51:01.000Z,"Replying to 
@harrispradana_",,
Hendy Cryptosiast,@Cryptocius,2023-09-10T07:50:49.000Z,"Replying to 
@iskandar45v
 and 
@tvOneNews",,1
giat yuk,@firda_rita,2023-09-10T07:50:44.000Z,"Replying to 
@tvOneNews",,
the untouchable,@dhenandar0770,2023-09-10T07:50:24.000Z,Isi kampanye yg membodohi rakyat,,
Rajendra,@harrispradana_,2023-09-10T07:49:19.000Z,"Replying to 
@harrispradana_",,
#PembualNdeso,@pembualndeso,2023-09-10T07:49:18.000Z,"Replying to 
@Miduk17",,
╰┈➤ 𝙘𝙡𝙞𝙦𝙪𝙚𝙛𝙖𝙗𝙧𝙞𝙘,@sugaryflakes,2023-09-10T07:48:01.000Z,"Replying to 
@txtdrimedia",,
Daging Kiloan,@Wedhuzjr,2023-09-10T07:46:45.000Z,"Replying to 
@tvOneNews",,
Miss Tweet,@Heraloebss,2023-09-10T07:45:52.000Z,"Replying to 
@HobiPijatJogja",,
StopPanggilSayaGus,@RagaSukma_1,2023-09-10T07:45:40.000Z,"Replying to 
@JhieShakura
 @islah_bahrawi
 and 
@adearmando61",,2
mayredith,@mayredithhh,2023-09-10T07:44:33.000Z,"Replying to 
@ediedot108
 @narkosun
 and 
@Fahrihamzah",,
D N A,@ethes700,2023-09-10T07:44:04.000Z,"Replying to 
@Lembayung071
 and 
@adearmando61",,
haruto,@haruto_nonna,2023-09-10T07:43:55.000Z,"Replying to 
@for_jisoo_
 and 
@sehuniie_sooya",,2
Narkoba Sleman,@NarkobaSleman,2023-09-10T07:42:05.000Z,"Satgas P4GN Dsn Kayen Condongcatur Depok Sleman dan para Goweser Dipimpin oleh Lurah Reno Candra Sangaji, S.IP melakukan kampanye Tolak Narkoba sebagai salah satu bentuk kegiatan Kampung Tangguh Bebas Dari Narkoba.#kampungbebasnarkoba 
#kampungbebasnarkobajogja
#pencegahannarkoba",,
GaungF,@FlaAgung,2023-09-10T07:41:53.000Z,"Replying to 
@OposisiCerdas",,
pelestrini,@DiptraD,2023-09-10T07:41:35.000Z,"Replying to 
@bachrum_achmadi",,
',@HEALEDSion,2023-09-10T07:41:29.000Z,Karena gw sibuk kampanye pemilihan presiden ngga sanggup buat diving lagi. New convo? ,,
syawal A siregar,@AlmaghribiS,2023-09-10T07:40:37.000Z,"Setuju sih dengan yang dikatakan om Hasto..
Nyatanya om Ganjar minus prestasinya...
Terpaksa ganti strategi menarik simpati mayoritas..

Sudah boleh kampanye kah ??? ",5.0,8
Max Jo,@MaxJo777,2023-09-10T07:40:11.000Z,"Replying to 
@tvOneNews",,
mas lele,@lelegurame,2023-09-10T07:39:45.000Z,"Kadang heran dengan politisi yang memanfaatkan media film untuk kampanye. Apakah mereka sama sekali tidak menyadari bahwa film itu pada dasarnya sandiwara (kecuali dokumenter, itupun dikondisikan dan ada narasi)?",,2
Brig Jeh,@el_montesqiu,2023-09-10T07:38:58.000Z,"Replying to 
@Umar_Hasibuan__",,
Ragam Hayati KUNCI Ketahan Pangan,@UMKMTalaga,2023-09-10T07:36:53.000Z,"ini namanya ""kreatif"" bung 
@adearmando61
 
Selagi tdk ada UU Kampanye yg dilanggar.
.
Masalah rendah atau tinggi nya sebuah Visualisasi itu relatif lah
Yg pasti
Anda telah merendahkan diri Anda sendiri sebagai Mantan Akademisi. 
Kalau saya jadi kreatornya saya akan jadikan IMAMNYA",3.0,7
pelestrini,@DiptraD,2023-09-10T07:36:39.000Z,"Replying to 
@Tan_Mar3M",,
M. Muhadjir,@Muhadjir_M,2023-09-10T07:36:36.000Z,"Replying to 
@dwioktariyadi
 @DPP_PKB
 and 
@PDemokrat",1.0,2
byul ⑅ wa fsr!,@ceugils,2023-09-10T07:35:31.000Z,"hari minggu pengennya rrbahan, malah diajakin kampanye partai ",,
Ditra,@ditrapk,2023-09-10T07:34:02.000Z,"Replying to 
@txtdrimedia",,1
Antonio juntao,@anton_istianto,2023-09-10T07:33:18.000Z,"Replying to 
@ekowboy2",,
mesa alfarizi,@MesaAlfarizi,2023-09-10T07:31:43.000Z,"Replying to 
@kumparan",,
aing maung,@aawraww,2023-09-10T07:31:00.000Z,"Please, jgn ada kampanye asemehoy awikwok di Drama Moving trauma bngt di Drama Not Others.
Apa mreka ni di sponsori ketua komunitas asemehoy itu ya?
Tak habis thinking akuuu...",,
Will of D,@HaqqiFD,2023-09-10T07:30:22.000Z,"Replying to 
@heylutfi_",,
klopo ijo,@gunadigunadi202,2023-09-10T07:28:55.000Z,"Replying to 
@damrudeeee
 and 
@putrisakera",,
hariqo satria,@hariqosatria,2023-09-10T07:28:31.000Z,"""Iklan"" Mas Ganjar dalam Azan Magrib di beberapa TV besar telah ""mengusik"" kampanye nasional kita soal politik identitas. Namun harus diakui, jangkauan Azan itu sangatlah luas ke masyarakat di desa2. Hasil Survei Katadata Insight Center (KIC) dan Kemenkominfo 2022: 47% responden… Show more",1.0,1
#PembualNdeso,@pembualndeso,2023-09-10T07:27:59.000Z,"Replying to 
@Anak__Ogi
 @ganjarpranowo
 and 4 others",,
tonny,@tonnysofijan,2023-09-10T07:26:18.000Z,"Replying to 
@KakekHalal",,
ima.sri.rahmani,@rahmani_ima,2023-09-10T07:26:14.000Z,"Perindo dukung Ganjar.
Metro TV tampilkan Anis & Muhaimin sj.
RCTI & TV One tampilkan Prabowo jg. 

Bagus kan ngajak shalat? Daripada ngajak nyembah baliho?

Selama TIDAK  membuat pernyataan ""Saya PALING NGISLAM yg lain abal abal mungkin turunan JIN""...

Maka itu kampanye.",11.0,28
Kompas.com,@kompascom,2023-09-10T07:26:09.000Z,Kegiatan yang digagas TNI itu digelar dalam rangka kampanye lingkungan berkelanjutan sekaligus menyambut HUT TNI.,,2
#PembualNdeso,@pembualndeso,2023-09-10T07:25:42.000Z,"Replying to 
@bobby_risakotta",1.0,2
cilox ✪,@ecilox,2023-09-10T07:25:30.000Z,"Replying to 
@PUTRY_NUSANTARA",,
Frisko Adhi,@kokocrvnch,2023-09-10T07:24:53.000Z,"Replying to 
@kompascom",,
𝔸𝕟𝕕𝕚 𝕏,@si_andiii,2023-09-10T07:24:36.000Z,"Replying to 
@ngopidisorehari",,
SAHABAT ANIS ACEH,@sajanAnies,2023-09-10T07:24:11.000Z,"Anies Baswedan melakukan kampanye sosial untuk untuk Menunjukkan gaya hidup sehat dan menjaga lingkungan di Jakarta.

#AniesMenunjukkan",,
Harmen Hidalgo,@HidalgoHarmen,2023-09-10T07:23:47.000Z,"Replying to 
@yusuf_dumdum",,
POLSEK SUKARATU,@PolsekSuka74585,2023-09-10T07:23:45.000Z,Giat Menghadiri kampanye tertutup berupa Istighosah pada Pilkades Sinagar di wilayah desa Sinagar Kec.Sukaratu,,
Alexander,@Alexand31916378,2023-09-10T07:22:45.000Z,"Replying to 
@ekowboy2",,
Kampanje,@Kampanje,2023-09-10T07:21:30.000Z,Høyre er årets valgkampvinner: - Moderne valgkamp er en maraton https://kampanje.com/pr/2023/09/hoyre-er-arets-valgkampvinner---moderne-valgkamp-er-en-maraton/…,,
Teh es Cemplung,@DSarastami96477,2023-09-10T07:20:53.000Z,"Replying to 
@tvOneNews",,
Titah,@merapi111,2023-09-10T07:19:48.000Z,"Replying to 
@PartaiSocmed
 and 
@prabowo",2.0,3
Taerae,@SayTAERAEE,2023-09-10T07:12:39.000Z,"Replying to 
@SayJOASAKURA",,
kurakurabersayap,@kurakurabrsayap,2023-09-10T07:12:35.000Z,"Replying to 
@pelaaak
 @rzd_ky
 and 2 others",,
Dangiangkuning,@dangiangkuning1,2023-09-10T07:12:12.000Z,"Replying to 
@merapi111
 and 
@KakekHalal",,
Nila Wati,@NilaWati375469,2023-09-10T07:11:52.000Z,"Replying to 
@_Rizmaya__
 and 
@ganjarpranowo",,
bukan pengabdi setan hanya,@PengabdiTantan,2023-09-10T07:11:31.000Z,"Replying to 
@musniumar",,1
jali-jalian,@cokelate2403,2023-09-10T07:10:39.000Z,"Replying to 
@_Rizmaya__
 and 
@ganjarpranowo",,
Xhaka arsenal,@PutraXhaka89,2023-09-10T07:10:37.000Z,"Replying to 
@dawiguna
 and 
@CNNIndonesia",,2
"terus semangat,semangat terus",@Budionotaslim3,2023-09-10T07:09:27.000Z,"Replying to 
@HusinShihab",,
BukanBadutBiasa,@dandelli_ah,2023-09-10T07:08:01.000Z,"Replying to 
@zoelfick
 and 
@txtdrimedia",,
Rocky GarinG,@ambalan_budi,2023-09-10T07:07:57.000Z,"Replying to 
@AndiSinulingga",,
umma nanaj,@ukhtielya,2023-09-10T07:07:44.000Z,"Replying to 
@HukumDan
 and 
@ganjarpranowo",,
Queen,@queenformyself_,2023-09-10T07:07:43.000Z,ada kampanye kah? atau apa? berisik betol,,1
ArJom,@sukmawijaya91,2023-09-10T07:07:43.000Z,"Replying to 
@Kadrun80574809
 and 
@MARQUEZ__93",,1
Samsul Bachri,@tukangkritik99,2023-09-10T07:07:28.000Z,"Replying to 
@iyehmilanistii
 @Gan10Dul
 and 2 others",,
J. Ananta,@caknan6666,2023-09-10T07:04:34.000Z,"Replying to 
@ezkisuyanto",,
Satlantasresbinjai,@Satlantasresbi,2023-09-10T07:03:52.000Z,""" MINGGU KASIH ""

Melalui program MINGGU KASIH personil Satlantas Polres Binjai melaksanakan sosialisasi kampanye tertib berlalu lintas dalam rangka mewujudkan situasi kamtibmas yg aman dan kondusif serta kamseltibcar lantas.",,
Maulida Sri Handayani,@lidamaulidash,2023-09-10T07:03:50.000Z,"1. Cak Nur tidak memfiksasi pendapatnya. 2004, Nurcholis orasi di kampanye PKS, partai yang terang mendaku partai Islam.

2. Anda pasti mafhum ucapan Cak Nur berkonteks; ia bisa berdiri sebagai pikiran bebas, tapi juga bisa dibaca sebagai aparat ideologi Orde Baru: depolitisasi.",5.0,35
Fontra Siennta Gramasic,@FelixSGL1,2023-09-10T07:03:29.000Z,"Replying to 
@Nathanaels1611
 @steph_203
 and 
@AdiiAFVs",,1
Bang #NalaR,@Paltiwest,2023-09-10T07:02:54.000Z,"Replying to 
@Riweuh__",,
Getjzebulon,@GetjzebulonXXIV,2023-09-10T07:02:07.000Z,"Replying to 
@NYatiDjafar
 @Rezume666
 and 
@FaktaSepakbola",,
D.H.D,@tuankompeni,2023-09-10T07:01:49.000Z,"Replying to 
@MarxdParker
 and 
@tvOneNews",,
Fariz,@fariznr7_,2023-09-10T07:00:55.000Z,"Replying to 
@CNNIndonesia",,
Godam,@Godam062,2023-09-10T07:00:34.000Z,"Replying to 
@KakekHalal",,
Sirin Stav,@sirinstav,2023-09-10T07:00:29.000Z,"Replying to 
@grundew
 and 
@Torkil",,4
Marcelyssi,@marcelasidoo,2023-09-10T07:00:07.000Z,"Replying to 
@txtdrimedia",,
bbangsazeudaerinaa,@__kimbora__,2023-09-10T07:00:01.000Z,"Replying to 
@txtdrimedia",,
Chenle.,@mchonlo,2023-09-10T06:59:34.000Z,"Replying to 
@ruendjun",,
Ariesta Anwar,@AnwarAriesta,2023-09-10T06:58:52.000Z,"Selama Anies menjabat kepala daerah bukannya kerja menepati janji kampanye tetapi malah hanya bikin skandal dan kontroversi saja
.
.
.
Vina Politik Identitas Rafael Struick Maroko Hasto Maguire Malming Selebrasi Niki malam minggu Lula Menikah U-23 Adzan #ONEPIECE1075 #KIMTAERAE",1.0,2
Wiwin Suhendi,@SuhendiWiw94288,2023-09-10T06:57:49.000Z,"Replying to 
@KompasTV",,
John de mamau,@johndmamau,2023-09-10T06:57:40.000Z,"Replying to 
@saiful_mujani",,1
Andi Kurniawan,@4NDIKURNI4W4N,2023-09-10T06:57:20.000Z,"Replying to 
@VIVAcoid",,
Maulida Sri Handayani,@lidamaulidash,2023-09-10T06:57:12.000Z,Cak Nur tahun 2004 kampanye buat PKS.,1.0,2
Makhluk,@randi_andiva,2023-09-10T06:56:49.000Z,"Replying to 
@txtdrpemerintah",,
PencariCerah is Kandra,@pencaricerah,2023-09-10T06:56:35.000Z,Kenapa ya gue punya pikiran buruk pasal rangka patah dari dua pabrikan motor di Indonesia. Pikiran buruknya itu terkait dengan kampanye penggunaan kendaraan listrik di negeri ini. Jangan-jangan...,,
Bocil lah,@lah_bocil84923,2023-09-10T06:54:06.000Z,"Replying to 
@adearmando61",,
Titah,@merapi111,2023-09-10T06:53:53.000Z,"Replying to 
@KakekHalal",,6
prayaa,@prayaa_,2023-09-10T06:53:52.000Z,"Replying to 
@txtdrimedia",,5
Adam Budhi,@adam_budhi,2023-09-10T06:52:30.000Z,"Replying to 
@adearmando61",,
Muhammad Fadel,@Fadelyuda,2023-09-10T06:52:09.000Z,"Replying to 
@FaktaSepakbola",,
AZ~,@anshari09,2023-09-10T06:51:55.000Z,"Replying to 
@auyoura
 @ach13ver
 and 
@trevegliese",,
misuh2 brand new day,@BimbaAIUEO_,2023-09-10T06:51:10.000Z,"At least this is the realest janji2 manjah so far, dr dulu kampanye beliau emang konsisten untuk ""revolusi putih"" kalo gasalah alias perbaikan gizi anak2 sekolah.",,1
John de mamau,@johndmamau,2023-09-10T06:51:10.000Z,"Replying to 
@saiful_mujani",,1
Ian,@Ian04502173,2023-09-10T06:47:12.000Z,"Replying to 
@yusuf_dumdum",,
REZIM PKI,@AhmadZa75665696,2023-09-10T06:46:26.000Z,"Replying to 
@ganjarpranowo",,
ex-TKI KORBAN KEBIADABAN KEMENLU RI,@Yedi_ExTKI,2023-09-10T06:44:04.000Z,"Replying to 
@CNNIndonesia",,4
nasrullah syarif,@nasrullahsyari2,2023-09-10T06:43:46.000Z,"Replying to 
@BradHarizz
 and 
@ganjarpranowo",,
luqman muhammadiy,@LMuhammadiy,2023-09-10T06:42:58.000Z,Dari dulu sampai sekarang hanya jadi bahan kampanye,,
MegaChanProblemNKRI,@ikanbasian,2023-09-10T06:42:20.000Z,"Replying to 
@sunaryo67830978
 and 
@ekowboy2",,
Ahmad Joel,@AhmadJoel1,2023-09-10T06:42:14.000Z,"Replying to 
@FaktaSepakbola",,
Kang Dedi,@dedifrozenfood,2023-09-10T06:41:20.000Z,"Replying to 
@CNNIndonesia",,13
Robby Karman,@robby_karman,2023-09-10T06:40:53.000Z,"Di era sekarang ini sudah ga ada lagi masa kampanye dan masa bukan kampanye. Soalnya semua kampanye walau belum waktunya dibiarkan aja. Terakhir ada yang kampanye di azan magrib. 

Bawaslu kemana? Entah. Kayaknya dah ga ada lagi lembaga itu. Dah hilang. Anggap aja ga ada.",,1
Taerae,@SayTAERAEE,2023-09-10T06:37:10.000Z,"Replying to 
@SaySUNW00",,
rungkad,@BudiTeguhSanto4,2023-09-10T06:34:42.000Z,Katanya ngak boleh jual agama .ide dan gagasan aja buat kampanye lah ini ganjar,,
,@emastok,2023-09-10T06:33:17.000Z,"Replying to 
@adearmando61",,
rungkad,@BudiTeguhSanto4,2023-09-10T06:31:44.000Z,"Replying to 
@CNNIndonesia",4.0,38
Siregar Freddy,@SiregarFre28269,2023-09-10T06:31:16.000Z,Apakah Ganjar Pranowo kampanye dlm azan nya? logika Bani kepala terbaik kampret bin Kadrun begitu dehh ,,2
Aditia Doni S,@a_doni95,2023-09-10T06:31:07.000Z,"Replying to 
@kompascom",,
Incut Karya,@IncutKarya,2023-09-10T06:29:51.000Z,"Kampanye sosial yg di lakukan oleh Anies itu bertujuan untuk menjaga lingkungan di Jakarta. Hal ini Menunjukkan pada kita bahwa pak Anies itu pecinta lingkungan. 

#AniesMenunjukkan",,2
Herry Heryadi,@Heryadi12Herry,2023-09-10T06:28:44.000Z,"Replying to 
@adearmando61",,
Ridhanman,@ridanman,2023-09-10T06:28:12.000Z,"Replying to 
@txtdrimedia",1.0,85
Si Kahar,@SiKahar,2023-09-10T06:27:30.000Z,"Anies Baswedan melakukan kampanye sosial untuk untuk Menunjukkan gaya hidup sehat.. agar warga jakarta makin sehat dan jos dalam beraktifitas. 

#AniesMenunjukkan",,3
young,@IchwanulArdian3,2023-09-10T06:27:22.000Z,"Replying to 
@AdamMarx__
 @VickyHoppus
 and 
@FaktaSepakbola",,
𝗤!,@okytolol,2023-09-10T06:26:13.000Z,"Replying to 
@txtdrimedia",,
Mochamad Ichwan,@MochamadIchwa14,2023-09-10T06:24:34.000Z,"Replying to 
@Anak__Ogi
 @ganjarpranowo
 and 4 others",,
#BerantasKaumIQ78,@bungdree,2023-09-10T06:24:20.000Z,"Replying to 
@datuakrajoangek",,1
SedikitRusuh,@PenunggangHati,2023-09-10T06:23:06.000Z,"Replying to 
@putripangarep
 and 
@DzakwanFirst",,
Donny Bond,@DonnyBonardo,2023-09-10T06:22:50.000Z,"Replying to 
@bachrum_achmadi",,
Pedagang Kritik,@pedagang_kritik,2023-09-10T06:21:34.000Z,"Replying to 
@Paltiwest",,1
Satlantas Polres OKI,@LantasOki,2023-09-10T06:19:36.000Z,"KAMPANYE KESELAMATAN BERLALU LINTAS

Kasat Lantas Polres OKI
AKP MUHAMMAD SADELI, S.H., http://M.Si.",,
purnomo,@purnomowardoyo,2023-09-10T06:17:31.000Z,KAMPANYE APA ACARA MONYET2 DUNGU ??? HOAKS APA FAKTA ? ,,
Agi Subagio,@agisubagio,2023-09-10T06:15:28.000Z,"Replying to 
@kumparan",,
Emily,@Emily66800659,2023-09-10T06:15:18.000Z,"Replying to 
@presgan2024",,
Panda Mikucan,@mikuroQ,2023-09-10T06:15:16.000Z,"Replying to 
@Jumianto_RK",,1
Panda Mikucan,@mikuroQ,2023-09-10T06:10:41.000Z,"Ganjar Pranowo masak sholat salah
Bukan kampanye di masjid",8.0,13
Jay,@simanjaya71,2023-09-10T06:09:55.000Z,"Replying to 
@adearmando61",,
Muhammad Rizaldi,@rizaldiii76,2023-09-10T06:09:40.000Z,"Replying to 
@badboysbdg_",,
Wans Sejahtera,@sejahtera_12789,2023-09-10T06:09:34.000Z,"Replying to 
@yusuf_dumdum",,
Panwaslih Kabupaten Pidie,@bawaslukabpidie,2023-09-10T06:08:50.000Z,"#SahabatBawaslu, Anggota Bawaslu Puadi menjelaskan dua syarat kampanye di kampus paska-putusan Mahkamah konstitusi (mk). 

Berita selengkapnya sahabat dapat mengunjungi website Bawaslu pada link berikut https://bawaslu.go.id/id/berita/batasan-kampanye-di-kampus-paska-putusan-mk-puadi-wanti-wanti-keterpenuhan-dua-syarat…

#AyoAwasiBersama
#PemiluSerentak2024",,
Karl Smith,@AdamMarx__,2023-09-10T06:08:19.000Z,"Replying to 
@IchwanulArdian3
 @VickyHoppus
 and 
@FaktaSepakbola",,4
Baroroh,@uzikbaroroh,2023-09-10T06:07:45.000Z,"Anies sm Ganjar makin kesini makin ribet aja kutengok, kampanye bapak2 sekalian ngapain sih intinya ngalor ngidul gajelas
Malah lama2 ngelawak semua ",,
Greg L,@HeangKadrun,2023-09-10T06:07:35.000Z,"Replying to 
@ekowboy2",,2
aryabuwana,@warasjiwaraga,2023-09-10T06:07:10.000Z,"Replying to 
@Paltiwest",,
Yusra Mahendra,@YusraMahendra09,2023-09-10T06:07:04.000Z,"Replying to 
@ondel2wan_abud",,
Uncle 'Jek,@jek_uncle,2023-09-10T06:06:14.000Z,"Replying to 
@AndiSinulingga",,1
yours,@iambeyourdyy,2023-09-10T06:05:58.000Z,Asli udah males liat jerman semenjak kampanye laknat itu JADI busuk,,
Joyo Broto 38,@YSasrawibawa,2023-09-10T06:03:19.000Z,"Replying to 
@MayaA62580468",,
Nemo Carvalho,@carvalho_nemo,2023-09-10T06:02:22.000Z,"Replying to 
@rudiadja83
 @26Sarwini
 and 2 others",,
Bani Simabua,@bani_simabua,2023-09-10T06:01:50.000Z,"Replying to 
@UyokBack
 and 
@Syarman59",,
Raden Blues,@prabowo_wishnu,2023-09-10T06:01:33.000Z,"Replying to 
@NovalAssegaf
 and 
@aniesbaswedan",,
LABUH JUANG NELAYAN #juanda #jungjuang,@FrontNelayan,2023-09-10T06:01:09.000Z,"Replying to 
@tvOneNews",,9
Perapal Mantra,@maxcomreturns,2023-09-10T06:01:03.000Z,"Replying to 
@HusinShihab",,
Asep Soleh Solahudin,@AsepSolehSolah3,2023-09-10T05:59:58.000Z,"Replying to 
@putrisakera
 and 
@johnhendrik3",,
Velike priče,@velikeprice,2023-09-10T05:58:24.000Z,"Ameriku očekuje godinu dana žestoke, vulgarne i prljave izborne kampanje, objašnjava Željko Pantelić u 22. epizodi podkasta ""Georeport""",,
Abdrrafi,@wargakalisari,2023-09-10T05:58:06.000Z,"Mau sampe kapan sih kampnye kayak gini, apa emang laku yaa kampanye kayak gini di negeri tercinta ini??",,
Pejuang,@seijisuzuki6,2023-09-10T05:57:32.000Z,"@adearmando61
 Masa Ente Gak Tau Kampanye Politik? 

Bang 
@Paltiwest
 Aja Lebih Pintar Dari Pada Kau, AA.",,
JokerLady,@TheLadyJoker,2023-09-10T05:56:44.000Z,"Replying to 
@tinggipasaribu
 @Dutajomblo3
 and 2 others",,
Abdul Latief,@latief1163,2023-09-10T05:56:33.000Z,"Mari nonton media secara selektif bukan yg bermuatan secara tdk jujur, tdk adil, tdk berimbang kampanye terselung menonjolkan capres tertentu. Blm lagi berkuasa sdh berlaku tdk adil.",,
ayong,@AdeYonkyS,2023-09-10T05:55:35.000Z,"Replying to 
@FaktaSepakbola",,
Abel M.,@2019JokowiLNJT,2023-09-10T05:55:19.000Z,"Replying to 
@adearmando61",,1
Godam,@Godam062,2023-09-10T05:54:07.000Z,"Replying to 
@M45Broo",,
Asko,@AsepKomarudin08,2023-09-10T05:51:58.000Z,"Replying to 
@yusuf_dumdum",,3
DULAFITZ,@dulafitz,2023-09-10T05:51:05.000Z,"Replying to 
@tvOneNews",,1
Arnawa Tutde,@IGKGARNAWA2,2023-09-10T05:50:27.000Z,"Replying to 
@Fahrihamzah",,
RGP24P,@PopyRgp,2023-09-10T05:47:39.000Z,"Lho, Ganjar itu Muslim yang taat, lalu salahnya dimana beliau sholat? Lagian sekarang belum masa kampanye. Brengsek betul 
@adearmando61",2.0,8
ndreas,@AndreasSolusi,2023-09-10T05:45:46.000Z,"Pak 
@ganjarpranowo
 
Ada saran nitz yg bagus neh.. 

Dan bisa jadi loh pak ini cara kampanye yg lebih bagus.. 
Jmin makin cinta dah umat dan ngelupain yg itu tuh... 

Cc 
@OfficialRCTI",,1
Jessi nvx,@MaxisKu7,2023-09-10T05:45:34.000Z,"Replying to 
@tvOneNews",,
asep kartika,@asepkartika3,2023-09-10T05:43:00.000Z,"Replying to 
@tvOneNews",4.0,61
Wong Jogja - Indonesia,@HoyacOnly,2023-09-10T05:42:38.000Z,"Replying to 
@tvOneNews",,7
Booster Gaming,@FindmeWB,2023-09-10T05:42:21.000Z,"Replying to 
@idextratime
 and 
@bliblidotcom",,
yours,@iambeyourdyy,2023-09-10T05:42:15.000Z,Jerman semenjak kampanye lagibete di qatar jadi g berkah ,,
deni fitriyanto,@denifitriyant05,2023-09-10T05:41:11.000Z,"Replying to 
@detikcom",,
maspur,@adipurwa_12,2023-09-10T05:39:22.000Z,"Replying to 
@adearmando61",,
